SKU,Store,Pallet ID,Item ID,UPC,Description,Main Category,Subcategory,Brand,Model,Size,Color,Quantity,Appx. EXT Retail,Appx. Unit Retail,Approx. EXT Wholesale Value,Approx. Unit Wholesale Value,Your Price %,Your EXT Price,Your Unit Price $,% of Load QTY,% of Load $$,Notes
"WMCMDETXB3006-066","WM","","677345119","078756039639","Drip-Free Rotating Window Squeegee Cleaner tool, Spray, Scrub and Squeegee All-in-One, Bendable & Double Headed Design (1 Silicone Squeegee+ 3 Replacement Mops)","NON APPAREL","20 SHOWER","","","","","3","59.97","19.99","0.00","0.00","22.50","13.49","4.50","0.0002","0.000390",""
"WMCMDETXB3006-066","WM","","677458961","072721962110","Durable Brown Corrugated Boxes 8x6x3 â€“ 25-Pack Shipping & Storage Solutions","NON APPAREL","MOVING SUPPLIES AND COMMERCIAL","","","","","1","14.99","14.99","0.00","0.00","22.50","3.37","3.37","0.0001","0.000097",""
"WMCMDETXB3006-066","WM","","677203996","032360369162","Easy Twist Flat Mop with One-Click Water Release, Self-Wringing Mop with 270Â° Spin Tech, Dual-Active Fiber Head & Hand-Free Washing (1 Mop+3 Mop Pads)","NON APPAREL","CLEANING TOOLS AND PEST GROUP","","","","","4","119.96","29.99","0.00","0.00","22.50","26.99","6.75","0.0003","0.000781",""
"WMCMDETXB3006-066","WM","","677203996","032360369162","Easy Twist Flat Mop with One-Click Water Release, Self-Wringing Mop with 270Â° Spin Tech, Dual-Active Fiber Head & Hand-Free Washing (1 Mop+3 Mop Pads)","NON APPAREL","CLEANING TOOLS AND PEST GROUP","","","","","3","89.97","29.99","0.00","0.00","22.50","20.24","6.75","0.0002","0.000585",""
"WMCMDETXB3006-066","WM","","675136701","076894951513","Ecetana Women's Dressy Flat Sandals Slip On Leather Slide Sandals for Women","NON APPAREL","WOMENS SHOES","","","","","40","599.60","14.99","0.00","0.00","22.50","134.91","3.37","0.0030","0.003902",""
"WMCMDETXB3006-066","WM","","675113068","076894951512","Ecetana Women's Dressy Flat Sandals Slip On Leather Slide Sandals for Women","NON APPAREL","WOMENS SHOES","","","","","3","44.97","14.99","0.00","0.00","22.50","10.12","3.37","0.0002","0.000293",""
"WMCMDETXB3006-066","WM","","675113074","076894951499","Ecetana Women's Dressy Flat Sandals Slip On Leather Slide Sandals for Women","NON APPAREL","WOMENS SHOES","","","","","1","14.99","14.99","0.00","0.00","22.50","3.37","3.37","0.0001","0.000097",""
"WMCMDETXB3006-066","WM","","655520646","833167201538","Electric Toothbrush Adults - Teeth Whitening - 360Â° Mouth Cleansing, Hands free Gums Protection - Wireless Charging & LED Light - Waterproof IPX7 Certified,Black","NON APPAREL","ORAL CARE","","","","","70","1389.50","19.85","0.00","0.00","22.50","312.64","4.47","0.0052","0.009043",""
"WMCMDETXB3006-066","WM","","670757462","969144309377","Evjurcn Grill Side Shelf Mat Silicone Griddle Tool Mat with 8 Slot Anti-Slip Grill Holder Pad Heat-Resistant BBQ Utensil Mat Kitchen Countertop Spatula Mat for Grilling","NON APPAREL","GRILL ACCESSORIES AND FUEL","","","","","1","10.00","10.00","0.00","0.00","22.50","2.25","2.25","0.0001","0.000065",""
"WMCMDETXB3006-066","WM","","654242183","072938861229","EYMPEU 8x10 Picture Frame Gold, Ornate Antique Photo Frame Vertical and Horizontal  for Tabletop or Desktop Display","NON APPAREL","FRAMES","","","","","4","91.04","22.76","0.00","0.00","22.50","20.48","5.12","0.0003","0.000592",""
"WMCMDETXB3006-066","WM","","678617324","065938118176","Flooyes 27-piece Chainsaw Racing Tool Set","NON APPAREL","TOOLS","","","","","10","230.20","23.02","0.00","0.00","22.50","51.80","5.18","0.0007","0.001498",""
"WMCMDETXB3006-066","WM","","678617324","065938118176","Flooyes 27-piece Chainsaw Racing Tool Set","NON APPAREL","TOOLS","","","","","10","230.20","23.02","0.00","0.00","22.50","51.80","5.18","0.0007","0.001498",""
"WMCMDETXB3006-066","WM","","678617324","065938118176","Flooyes 27-piece Chainsaw Racing Tool Set","NON APPAREL","TOOLS","","","","","9","207.18","23.02","0.00","0.00","22.50","46.62","5.18","0.0007","0.001349",""
"WMCMDETXB3006-066","WM","","678617324","065938118176","Flooyes 27-piece Chainsaw Racing Tool Set","NON APPAREL","TOOLS","","","","","8","184.16","23.02","0.00","0.00","22.50","41.44","5.18","0.0006","0.001199",""
"WMCMDETXB3006-066","WM","","678617324","065938118176","Flooyes 27-piece Chainsaw Racing Tool Set","NON APPAREL","TOOLS","","","","","1","23.02","23.02","0.00","0.00","22.50","5.18","5.18","0.0001","0.000150",""
"WMCMDETXB3006-066","WM","","678618262","065938118180","Flooyes 2-in-1 Light-Up Golf Set, With 18 Golf Balls and 3 Golf Hool , Indoor Outdoor Sport Toys Gifts for Boys Girls Aged 3 4 5 6","NON APPAREL","VEHICLES SEASONAL GAMES PUZZLES BUILDING SETS","","","","","11","255.64","23.24","0.00","0.00","22.50","57.52","5.23","0.0008","0.001664",""
"WMCMDETXB3006-066","WM","","678618262","065938118180","Flooyes 2-in-1 Light-Up Golf Set, With 18 Golf Balls and 3 Golf Hool , Indoor Outdoor Sport Toys Gifts for Boys Girls Aged 3 4 5 6","NON APPAREL","VEHICLES SEASONAL GAMES PUZZLES BUILDING SETS","","","","","11","255.64","23.24","0.00","0.00","22.50","57.52","5.23","0.0008","0.001664",""
"WMCMDETXB3006-066","WM","","678618262","065938118180","Flooyes 2-in-1 Light-Up Golf Set, With 18 Golf Balls and 3 Golf Hool , Indoor Outdoor Sport Toys Gifts for Boys Girls Aged 3 4 5 6","NON APPAREL","VEHICLES SEASONAL GAMES PUZZLES BUILDING SETS","","","","","10","232.40","23.24","0.00","0.00","22.50","52.29","5.23","0.0007","0.001513",""
"WMCMDETXB3006-066","WM","","678618262","065938118180","Flooyes 2-in-1 Light-Up Golf Set, With 18 Golf Balls and 3 Golf Hool , Indoor Outdoor Sport Toys Gifts for Boys Girls Aged 3 4 5 6","NON APPAREL","VEHICLES SEASONAL GAMES PUZZLES BUILDING SETS","","","","","8","185.92","23.24","0.00","0.00","22.50","41.83","5.23","0.0006","0.001210",""
"WMCMDETXB3006-066","WM","","678324421","065938118138","Flooyes Breast Milk Cooler Green","NON APPAREL","FEEDING AND NURSING","","","","","10","406.60","40.66","0.00","0.00","22.50","91.49","9.15","0.0007","0.002646",""
"WMCMDETXB3006-066","WM","","678324421","065938118138","Flooyes Breast Milk Cooler Green","NON APPAREL","FEEDING AND NURSING","","","","","4","162.64","40.66","0.00","0.00","22.50","36.59","9.15","0.0003","0.001058",""
"WMCMDETXB3006-066","WM","","678324374","065938118137","Flooyes Breast Milk Cooler Pink","NON APPAREL","HARD TABLETOP","","","","","11","439.89","39.99","0.00","0.00","22.50","98.98","9.00","0.0008","0.002863",""
"WMCMDETXB3006-066","WM","","678324374","065938118137","Flooyes Breast Milk Cooler Pink","NON APPAREL","HARD TABLETOP","","","","","1","39.99","39.99","0.00","0.00","22.50","9.00","9.00","0.0001","0.000260",""
"WMCMDETXB3006-066","WM","","678099604","061271569652","Flooyes Kids Digital Camera Instant Print, Christmas Birthday Gifts for Girls Boys, Toy for 3 4 5 6 7 8+ Year Old Kids Toddlers-Pink","NON APPAREL","PRESCHOOL","","","","","22","805.64","36.62","0.00","0.00","22.50","181.27","8.24","0.0016","0.005243",""
"WMCMDETXB3006-066","WM","","652856855","081099803180","Foil Sheets, Aluminum Foil, Pop Up Dispenser for Food Safe, Hair Color Application and Highlighting 9â€ W x 10.75â€ L, 500 Count (1 box of 500 counts)","NON APPAREL","MOVING SUPPLIES AND COMMERCIAL","","","","","1","15.32","15.32","0.00","0.00","22.50","3.45","3.45","0.0001","0.000100",""
"WMCMDETXB3006-066","WM","","667680601","066587170909","For apple I iPhone High speed fast Charging 2 pack 3 ft Lighting cable (Apple MFi Certified)-with 20W PD Wall Charger Compatible with iPhone 14/13/13Pro/12/12 Pro/11/11Pro/XS/Max/XR/X/8/8","NON APPAREL","COMPUTING","","","","","2","18.86","9.43","0.00","0.00","22.50","4.24","2.12","0.0001","0.000123",""
"WMCMDETXB3006-066","WM","","678349111","072538027628","Forfamy 12Pcs Spiderman Party Favors, Spiderman Birthday Decorations, Spider Theme Birthday Gifts Party Supplies Birthday Eyeglasses Decoration for Kids Birthday Theme Party","NON APPAREL","PARTY SUPPLY","","","","","1","8.99","8.99","0.00","0.00","22.50","2.02","2.02","0.0001","0.000058",""
"WMCMDETXB3006-066","WM","","663199931","933179104045","FRAMICS Christmas Shower Curtain Sets with Rugs, 16 Pc Santa Reindeer Bathroom Sets, Xmas Tree Waterproof Fabric Bathroom Curtain Decor with Hooks","NON APPAREL","20 SHOWER","","","","","9","232.47","25.83","0.00","0.00","22.50","52.31","5.81","0.0007","0.001513",""
"WMCMDETXB3006-066","WM","","677815023","061271569584","Freecat 2 Pack Kids Golf Set Game and Cornhole Game, Toys for Toddler 3 4 5 6 Years Old with 2 Golf Clubs and 30 Sticky Balls Backyard Sport Games, Birthday Gift for 3-12 Years Old Boys Girls.","NON APPAREL","VEHICLES SEASONAL GAMES PUZZLES BUILDING SETS","","","","","6","271.50","45.25","0.00","0.00","22.50","61.09","10.18","0.0004","0.001767",""
"WMCMDETXB3006-066","WM","","677815023","061271569584","Freecat 2 Pack Kids Golf Set Game and Cornhole Game, Toys for Toddler 3 4 5 6 Years Old with 2 Golf Clubs and 30 Sticky Balls Backyard Sport Games, Birthday Gift for 3-12 Years Old Boys Girls.","NON APPAREL","VEHICLES SEASONAL GAMES PUZZLES BUILDING SETS","","","","","6","271.50","45.25","0.00","0.00","22.50","61.09","10.18","0.0004","0.001767",""
"WMCMDETXB3006-066","WM","","677815023","061271569584","Freecat 2 Pack Kids Golf Set Game and Cornhole Game, Toys for Toddler 3 4 5 6 Years Old with 2 Golf Clubs and 30 Sticky Balls Backyard Sport Games, Birthday Gift for 3-12 Years Old Boys Girls.","NON APPAREL","VEHICLES SEASONAL GAMES PUZZLES BUILDING SETS","","","","","4","181.00","45.25","0.00","0.00","22.50","40.73","10.18","0.0003","0.001178",""
"WMCMDETXB3006-066","WM","","677815023","061271569584","Freecat 2 Pack Kids Golf Set Game and Cornhole Game, Toys for Toddler 3 4 5 6 Years Old with 2 Golf Clubs and 30 Sticky Balls Backyard Sport Games, Birthday Gift for 3-12 Years Old Boys Girls.","NON APPAREL","VEHICLES SEASONAL GAMES PUZZLES BUILDING SETS","","","","","2","90.50","45.25","0.00","0.00","22.50","20.36","10.18","0.0001","0.000589",""
"WMCMDETXB3006-066","WM","","670355103","074240474850","Freecat GPS Drones with Camera for Adults, F194 1080HD Foldable Lightweigh Drones Quadcopter for Beginner and Adults, Follow Me, 2 Battery.","NON APPAREL","VEHICLES SEASONAL GAMES PUZZLES BUILDING SETS","","","","","3","218.37","72.79","0.00","0.00","22.50","49.13","16.38","0.0002","0.001421",""
"WMCMDETXB3006-066","WM","","670355103","074240474850","Freecat GPS Drones with Camera for Adults, F194 1080HD Foldable Lightweigh Drones Quadcopter for Beginner and Adults, Follow Me, 2 Battery.","NON APPAREL","VEHICLES SEASONAL GAMES PUZZLES BUILDING SETS","","","","","1","72.79","72.79","0.00","0.00","22.50","16.38","16.38","0.0001","0.000474",""
"WMCMDETXB3006-066","WM","","671332480","003716601310","Freecat Kids Easel for Toddlers, Doodle Board for Kids Toddlers 3 4 5 6 Years, LCD Drawing Tablet, Cool Blue Dinosaur Drawing Board Toys Birthday Christmas Gifts for Kids Boys 3 4 5 6 Years.","NON APPAREL","PRESCHOOL","","","","","4","131.96","32.99","0.00","0.00","22.50","29.69","7.42","0.0003","0.000859",""
"WMCMDETXB3006-066","WM","","674669980","008535325246","Freecat Pool Party Favor for Kids Ages 3-12, 60PCS Summer Pool/Beach Outdoor Toys with Bubble Wand, Sunglasse, Soft Water Balls, Pool Water Balls and Whistle.","NON APPAREL","SUMMER SEASONAL","","","","","9","179.91","19.99","0.00","0.00","22.50","40.48","4.50","0.0007","0.001171",""
"WMCMDETXB3006-066","WM","","669688283","074240474802","Freecat Toddler Basketball Hoops with 4 Balls, Adjustable Height Stand Basketball Goal, Indoor/Outdoor/Poolside Basketball Goal, Birthday Gift for Boys Girls 3 4 5 6+","NON APPAREL","VEHICLES SEASONAL GAMES PUZZLES BUILDING SETS","","","","","6","217.44","36.24","0.00","0.00","22.50","48.92","8.15","0.0004","0.001415",""
"WMCMDETXB3006-066","WM","","669688283","074240474802","Freecat Toddler Basketball Hoops with 4 Balls, Adjustable Height Stand Basketball Goal, Indoor/Outdoor/Poolside Basketball Goal, Birthday Gift for Boys Girls 3 4 5 6+","NON APPAREL","VEHICLES SEASONAL GAMES PUZZLES BUILDING SETS","","","","","6","217.44","36.24","0.00","0.00","22.50","48.92","8.15","0.0004","0.001415",""
"WMCMDETXB3006-066","WM","","669688283","074240474802","Freecat Toddler Basketball Hoops with 4 Balls, Adjustable Height Stand Basketball Goal, Indoor/Outdoor/Poolside Basketball Goal, Birthday Gift for Boys Girls 3 4 5 6+","NON APPAREL","VEHICLES SEASONAL GAMES PUZZLES BUILDING SETS","","","","","2","72.48","36.24","0.00","0.00","22.50","16.31","8.15","0.0001","0.000472",""
"WMCMDETXB3006-066","WM","","669688283","074240474802","Freecat Toddler Basketball Hoops with 4 Balls, Adjustable Height Stand Basketball Goal, Indoor/Outdoor/Poolside Basketball Goal, Birthday Gift for Boys Girls 3 4 5 6+","NON APPAREL","VEHICLES SEASONAL GAMES PUZZLES BUILDING SETS","","","","","2","72.48","36.24","0.00","0.00","22.50","16.31","8.15","0.0001","0.000472",""
"WMCMDETXB3006-066","WM","","669688283","074240474802","Freecat Toddler Basketball Hoops with 4 Balls, Adjustable Height Stand Basketball Goal, Indoor/Outdoor/Poolside Basketball Goal, Birthday Gift for Boys Girls 3 4 5 6+","NON APPAREL","VEHICLES SEASONAL GAMES PUZZLES BUILDING SETS","","","","","1","36.24","36.24","0.00","0.00","22.50","8.15","8.15","0.0001","0.000236",""
"WMCMDETXB3006-066","WM","","659102687","078806245916","Gallery Set of 10 Picture Frames, Modern Contemporary Style, Multi-Size Frames, Maestro Collection, Brown(Four-4x6+Four-5x7+Tow8x10)","NON APPAREL","FRAMES","","","","","18","359.82","19.99","0.00","0.00","22.50","80.96","4.50","0.0013","0.002342",""
"WMCMDETXB3006-066","WM","","659102687","078806245916","Gallery Set of 10 Picture Frames, Modern Contemporary Style, Multi-Size Frames, Maestro Collection, Brown(Four-4x6+Four-5x7+Tow8x10)","NON APPAREL","FRAMES","","","","","11","219.89","19.99","0.00","0.00","22.50","49.48","4.50","0.0008","0.001431",""
"WMCMDETXB3006-066","WM","","556735520","060308449696","GarnierÂ® SkinActiveÂ® All-in-1 Waterproof Micellar Makeup Removing Towelettes 25 ct Pack","NON APPAREL","SKINCARE","","","","","5","29.90","5.98","0.00","0.00","22.50","6.73","1.35","0.0004","0.000195",""
"WMCMDETXB3006-066","WM","","650682634","072938861068","Giftgarden 5x7 Picture Frames Set of 7, Classic Black 5x7 Photo Frame for Tabletop or Wall Decoration","NON APPAREL","FRAMES","","","","","2","31.50","15.75","0.00","0.00","22.50","7.09","3.54","0.0001","0.000205",""
"WMCMDETXB3006-066","WM","","674863807","008535344416","Gocvo Foldable Large Beach Bag for Women Iridescent Clear Beach Tote Bag Waterproof Beach Bag for Vacation, Travel, Beach, Swimming, Pool","NON APPAREL","HANDBAGS AND BACKPACKS","","","","","9","178.20","19.80","0.00","0.00","22.50","40.10","4.46","0.0007","0.001160",""
"WMCMDETXB3006-066","WM","","675153310","008535344387","Gocvo Handmade Beach Bag for Women Chain Shoulder Summer Bag Vacation Womens Crossbody Straw Handbags | Fox","NON APPAREL","HANDBAGS AND BACKPACKS","","","","","2","27.98","13.99","0.00","0.00","22.50","6.30","3.15","0.0001","0.000182",""
"WMCMDETXB3006-066","WM","","680700048","076274473681","Grill Brush Bristle Free,BBQ Replaceable Cleaning Head, Unique Seamless-Fit Scraper Tool for Cast Iron,Stainless-Steel Grates","NON APPAREL","CLEANING TOOLS AND PEST GROUP","","","","","30","853.80","28.46","0.00","0.00","22.50","192.11","6.40","0.0022","0.005557",""
"WMCMDETXB3006-066","WM","","678239925","075225369527","Halloween Pumpkin Mug, Halloween Cute Ceramic Autumn Pumpkin Ghost Cups with Handle for Women Men Adults","NON APPAREL","HARD TABLETOP","","","","","10","59.90","5.99","0.00","0.00","22.50","13.48","1.35","0.0007","0.000390",""
"WMCMDETXB3006-066","WM","","650689318","068563410238","Hard Af, Erection Cream","NON APPAREL","INTIMATE HEALTH","","","","","8","109.52","13.69","0.00","0.00","22.50","24.64","3.08","0.0006","0.000713",""
"WMCMDETXB3006-066","WM","","671691364","073337157347","Hat Storage Organizer, Hat Stand - Clear Acrylic No-Install Baseball Cap Holder, Hat Display Rack for Closet, Bedroom, Dresser, Office","NON APPAREL","FURNITURE","","","","","5","44.40","8.88","0.00","0.00","22.50","9.99","2.00","0.0004","0.000289",""
"WMCMDETXB3006-066","WM","","586814390","841482201589","HAWEE Cellphone Wallet Dual Zipper Wristlet Purse with Card Slot/ Coin Pouch Compatible with iPhone/Samsung for Women or Lady, Burgundy-Soft Snakeskin Pattern","NON APPAREL","HANDBAGS AND BACKPACKS","","","","","5","89.95","17.99","0.00","0.00","22.50","20.24","4.05","0.0004","0.000585",""
"WMCMDETXB3006-066","WM","","671221549","075954937540","Hiasan Backdrop for Party Decoration [2P] , Prom Graduation, Rod Pocket High Density Polyester Photo Background, 5ft x 8ft, Pink","NON APPAREL","PHOTO ACCESSORIES","","","","","3","56.97","18.99","0.00","0.00","22.50","12.82","4.27","0.0002","0.000371",""
"WMCMDETXB3006-066","WM","","676972034","058748193342","Home Times Foldable All-Aluminum Flat Mop Set, 1 Flat Mop with Long Handle, 2 Reusable Microfiber Mop Pads, Professional Mop Floor Cleaning System for Hardwood, Laminate, Vinyl, Tile Cleaning","NON APPAREL","CLEANING TOOLS AND PEST GROUP","","","","","5","84.95","16.99","0.00","0.00","22.50","19.11","3.82","0.0004","0.000553",""
"WMCMDETXB3006-066","WM","","676971915","048153470200","HOME TIMES Foldable Mop and Bucket Set , Floor Cleaning Mop with Drain Function, Microfiber Flat Mop for for Home, Indoor & Outdoor Mop for Patio, Deck, RV Cleaning","NON APPAREL","CLEANING TOOLS AND PEST GROUP","","","","","3","71.97","23.99","0.00","0.00","22.50","16.19","5.40","0.0002","0.000468",""
"WMCMDETXB3006-066","WM","","678301920","065938118145","HopeRock Electric Christmas Tree Star Topper with Music, 360Â° Rotation, LED Lights - Snowman Cable Car & Santa Claus Reindeer Sleigh, Christmas Tree Decoration for Home Holiday.","NON APPAREL","CHRISTMAS TRIM A TREE","","","","","8","284.96","35.62","0.00","0.00","22.50","64.12","8.01","0.0006","0.001855",""
"WMCMDETXB3006-066","WM","","678301920","065938118145","HopeRock Electric Christmas Tree Star Topper with Music, 360Â° Rotation, LED Lights - Snowman Cable Car & Santa Claus Reindeer Sleigh, Christmas Tree Decoration for Home Holiday.","NON APPAREL","CHRISTMAS TRIM A TREE","","","","","7","249.34","35.62","0.00","0.00","22.50","56.10","8.01","0.0005","0.001623",""
"WMCMDETXB3006-066","WM","","678301920","065938118145","HopeRock Electric Christmas Tree Star Topper with Music, 360Â° Rotation, LED Lights - Snowman Cable Car & Santa Claus Reindeer Sleigh, Christmas Tree Decoration for Home Holiday.","NON APPAREL","CHRISTMAS TRIM A TREE","","","","","6","213.72","35.62","0.00","0.00","22.50","48.09","8.01","0.0004","0.001391",""
"WMCMDETXB3006-066","WM","","678643840","065938118172","HopeRock Toddler Basketball Hoop, T-Ball, Baseball, Target Dartboard Game Set for Toddlers 3 4 5 6 7 8+ Years Old, Toddler Outdoor& Indoor Toys, Kids Sports Set Gift for Birthday Christmas.","NON APPAREL","VEHICLES SEASONAL GAMES PUZZLES BUILDING SETS","","","","","8","325.68","40.71","0.00","0.00","22.50","73.28","9.16","0.0006","0.002120",""
"WMCMDETXB3006-066","WM","","678643840","065938118172","HopeRock Toddler Basketball Hoop, T-Ball, Baseball, Target Dartboard Game Set for Toddlers 3 4 5 6 7 8+ Years Old, Toddler Outdoor& Indoor Toys, Kids Sports Set Gift for Birthday Christmas.","NON APPAREL","VEHICLES SEASONAL GAMES PUZZLES BUILDING SETS","","","","","6","244.26","40.71","0.00","0.00","22.50","54.96","9.16","0.0004","0.001590",""
"WMCMDETXB3006-066","WM","","678643840","065938118172","HopeRock Toddler Basketball Hoop, T-Ball, Baseball, Target Dartboard Game Set for Toddlers 3 4 5 6 7 8+ Years Old, Toddler Outdoor& Indoor Toys, Kids Sports Set Gift for Birthday Christmas.","NON APPAREL","VEHICLES SEASONAL GAMES PUZZLES BUILDING SETS","","","","","3","122.13","40.71","0.00","0.00","22.50","27.48","9.16","0.0002","0.000795",""
"WMCMDETXB3006-066","WM","","679659020","076902450279","Hot Rides Durable Sleeve Boat Car Motorcycle Flag USMC 10x15 Inch 1 Pack","NON APPAREL","PLANNERS CALENDARS FLAGS","","","","","9","134.91","14.99","0.00","0.00","22.50","30.35","3.37","0.0007","0.000878",""
"WMCMDETXB3006-066","WM","","679658987","076902450278","Hot Rides Durable Sleeve Boat Car Motorcycle Flag USMC 6x9 Inch 1 Pack","NON APPAREL","PLANNERS CALENDARS FLAGS","","","","","10","119.90","11.99","0.00","0.00","22.50","26.98","2.70","0.0007","0.000780",""
"WMCMDETXB3006-066","WM","","672091121","003716652484","Huge Wave Baby Toy Guitar, Musical Instrument Toy for Toddlers with Music & Colorful Light, Kids Star Guitar for Kids Aged 1-6 Boys Girls, Blue","NON APPAREL","EXPLORATORY UNBOXING PLUSH BLASTERS","","","","","8","151.20","18.90","0.00","0.00","22.50","34.02","4.25","0.0006","0.000984",""
"WMCMDETXB3006-066","WM","","672091121","003716652484","Huge Wave Baby Toy Guitar, Musical Instrument Toy for Toddlers with Music & Colorful Light, Kids Star Guitar for Kids Aged 1-6 Boys Girls, Blue","NON APPAREL","EXPLORATORY UNBOXING PLUSH BLASTERS","","","","","8","151.20","18.90","0.00","0.00","22.50","34.02","4.25","0.0006","0.000984",""
"WMCMDETXB3006-066","WM","","672079560","003716652483","Huge Wave Toy Guitar for Baby, Kids Star Guitar with Music & Colorful Light, Musical Instrument Toys for Toddlers 1-6 Year Old Girls Boys, Purple","NON APPAREL","EXPLORATORY UNBOXING PLUSH BLASTERS","","","","","12","205.92","17.16","0.00","0.00","22.50","46.33","3.86","0.0009","0.001340",""
"WMCMDETXB3006-066","WM","","664834653","948066366156","Indoor Christmas Decorations, Festive Lighted Berry Beaded Garland","NON APPAREL","CHRISTMAS TRIM A HOME","","","","","31","247.69","7.99","0.00","0.00","22.50","55.73","1.80","0.0023","0.001612",""
"WMCMDETXB3006-066","WM","","664834653","948066366156","Indoor Christmas Decorations, Festive Lighted Berry Beaded Garland","NON APPAREL","CHRISTMAS TRIM A HOME","","","","","31","247.69","7.99","0.00","0.00","22.50","55.73","1.80","0.0023","0.001612",""
"WMCMDETXB3006-066","WM","","659065335","081002996563","Joyin 3 Pack Inflatable Serving Bars with Drain Plug, Inflatable Cooler Ice Buffet Salad Serving Trays for Indoor Outdoor Summer Beach Luau Party, Picnic, and Pool Party","NON APPAREL","HARD TABLETOP","","","","","4","95.96","23.99","0.00","0.00","22.50","21.59","5.40","0.0003","0.000625",""
"WMCMDETXB3006-066","WM","","670924388","1076276571973","Keychain Wristlet Stretchy Lanyard, Gifts for Women Men Mothers' Day Father's Day, Cute Car Key Chain","NON APPAREL","FASHION AND BRIDGE JEWELRY","","","","","5","24.95","4.99","0.00","0.00","22.50","5.61","1.12","0.0004","0.000162",""
"WMCMDETXB3006-066","WM","","670924335","1076276571971","Keychain Wristlet Stretchy Lanyard, Gifts for Women Men Mothers' Day Father's Day, Cute Car Key Chain","NON APPAREL","FASHION AND BRIDGE JEWELRY","","","","","4","15.16","3.79","0.00","0.00","22.50","3.41","0.85","0.0003","0.000099",""
"WMCMDETXB3006-066","WM","","662979817","060810109614","Keyohome Metal Bookends for Shelves, Heavy Duty Book Ends Nonskid Bookend Support Shelf Holder, Black","NON APPAREL","DECORATIVE ACCESSORIES","","","","","1","9.00","9.00","0.00","0.00","22.50","2.03","2.03","0.0001","0.000059",""
"WMCMDETXB3006-066","WM","","679156672","076966302675","Kicpot 100Pcs Cute Little Animals Stickers for Kids, Kid Party Favors Fun Stickers Cute Cartoon Stickers for Water Bottles Laptop Phone Skateboard Guitar Notebook Computer Luggage","NON APPAREL","ART AND ADULT CRAFTS","","","","","21","209.79","9.99","0.00","0.00","22.50","47.20","2.25","0.0016","0.001365",""
"WMCMDETXB3006-066","WM","","675785833","079441462993","Kids Animal Night Light with Motion Sensor - Rechargeable Owl Plug-in Wall Light, Auto on/off for Baby Room, Nursery DÃ©cor","NON APPAREL","SOFT GOODS","","","","","4","26.04","6.51","0.00","0.00","22.50","5.86","1.46","0.0003","0.000170",""
"WMCMDETXB3006-066","WM","","678780465","079746527649","KIMHY 4 Pack Screen Protector for Switch 2 2025, Bubble Free, Anti-Glare, Touch Sensitive","NON APPAREL","VG HARDWARE AND ACCESSORIES","","","","","113","1219.27","10.79","0.00","0.00","22.50","274.34","2.43","0.0085","0.007935",""
"WMCMDETXB3006-066","WM","","678780465","079746527649","KIMHY 4 Pack Screen Protector for Switch 2 2025, Bubble Free, Anti-Glare, Touch Sensitive","NON APPAREL","VG HARDWARE AND ACCESSORIES","","","","","87","938.73","10.79","0.00","0.00","22.50","211.21","2.43","0.0065","0.006109",""
"WMCMDETXB3006-066","WM","","672297326","045702038690","Kingsyard Ant Moat Metal Hummingbird Feeder with Oval Metal Frame, Red","NON APPAREL","PLANTERS AND BIRD","","","","","26","179.66","6.91","0.00","0.00","22.50","40.42","1.55","0.0019","0.001169",""
"WMCMDETXB3006-066","WM","","672297326","045702038690","Kingsyard Ant Moat Metal Hummingbird Feeder with Oval Metal Frame, Red","NON APPAREL","PLANTERS AND BIRD","","","","","3","20.73","6.91","0.00","0.00","22.50","4.66","1.55","0.0002","0.000135",""
"WMCMDETXB3006-066","WM","","672281376","045702038687","Kingsyard Wind Chimes Hummingbird Feeder, Nectar Bird Feeder with Ant Moat & Metal Base, Black","NON APPAREL","PLANTERS AND BIRD","","","","","26","290.94","11.19","0.00","0.00","22.50","65.46","2.52","0.0019","0.001893",""
"WMCMDETXB3006-066","WM","","672281376","045702038687","Kingsyard Wind Chimes Hummingbird Feeder, Nectar Bird Feeder with Ant Moat & Metal Base, Black","NON APPAREL","PLANTERS AND BIRD","","","","","26","290.94","11.19","0.00","0.00","22.50","65.46","2.52","0.0019","0.001893",""
"WMCMDETXB3006-066","WM","","672281376","045702038687","Kingsyard Wind Chimes Hummingbird Feeder, Nectar Bird Feeder with Ant Moat & Metal Base, Black","NON APPAREL","PLANTERS AND BIRD","","","","","8","89.52","11.19","0.00","0.00","22.50","20.14","2.52","0.0006","0.000583",""
"WMCMDETXB3006-066","WM","","654232696","072938861204","Kitchen Mats Set of 2, Non Slip Anti-Fatigue Rugs for Kitchen, Office, 17""x47"" and 17""x29"", Dark Gray","NON APPAREL","TABLE SETTINGS","","","","","1","18.66","18.66","0.00","0.00","22.50","4.20","4.20","0.0001","0.000121",""
"WMCMDETXB3006-066","WM","","654200506","061901151116","KORIMEFA Outdoor Water Sprinkler for Kids&Toddlers, Summer Backyard Lawn Spray Toys with 8 Wiggle Tubes, Attaches to Garden Hose Splashing Fun Toys for  3-12 Year Old Kids Giftsï¼ˆGreenï¼‰","NON APPAREL","HOME ESSENTIALS","","","","","6","59.40","9.90","0.00","0.00","22.50","13.37","2.23","0.0004","0.000387",""
